index,Order ID,Date,Status,Fulfillment,Sales Channel ,ship-service-level,SKU,Category,Size,ASIN,Courier Status,Qty,Currency,Amount,ship-city,ship-state,ship-postal-code,promotion-ids,fulfilled-by
1548,403-6354272-7563611,05-30-22,Shipped,Merchant,Amazon.in,Expedited,NWM01-L,Ethnic Dress,L,B082W9XY8F,Unshipped,2,INR,579.48,MADURAI,TAMIL NADU,564606,FALSE,Easy Ship
1549,403-2973651-3750162,04-30-22,Cancelled,Amazon,Amazon.in,Standard,NWM01-XXL,Western Dress,XXL,B09W3UXLHF,Cancelled,0,INR,0.0,SALEM,TAMIL NADU,509646,FALSE,Amazon
1550,403-6951214-3049542,05-26-22,Shipped,Amazon,Amazon.in,Standard,J0003-SET-XL,Blouse,XL,B09G3B6MV2,Unshipped,3,INR,1058.5,Noida,UTTAR PRADESH,411090,IN Core Free Shipping,Amazon
1551,403-6495797-5033281,04-21-22,Cancelled,Merchant,Amazon.in,Expedited,NWM01-S,Set,S,B098VXG22J,Cancelled,0,INR,0.0,MYSURU,KARNATAKA,402099,FALSE,Easy Ship
1552,403-1454964-7214197,04-19-22,Shipped,Amazon,Amazon.in,Expedited,JNE3797-KR-M,Blouse,M,B098VXG22J,Shipped,3,INR,314.87,HUBLI,KARNATAKA,576083,IN Core Free Shipping,Amazon
1553,403-4968206-6871386,05-09-22,Cancelled,Amazon,Amazon.in,Standard,NWM01-S,Bottom,S,B098VXG22J,Cancelled,0,INR,0.0,MYSURU,KARNATAKA,659534,FALSE,Amazon
1554,403-1033236-1982351,04-24-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,JNE3405-KR-XS,Saree,XS,B08LWWYMDX,Unshipped,1,INR,453.67,VIJAYAWADA,ANDHRA PRADESH,682559,IN Core Free Shipping,Easy Ship
1555,403-2145886-3314200,04-04-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,JNE3733-KR-XXL,kurta,XXL,B098VXG22J,Shipped,3,INR,579.48,MADURAI,TAMIL NADU,628837,IN Core Free Shipping,Amazon
1556,403-7026777-5377391,05-24-22,Cancelled,Amazon,Amazon.in,Standard,JNE3797-KR-XL,Saree,XL,B09W3UXLHF,Cancelled,0,INR,0.0,CHENNAI,TAMIL NADU,639457,IN Core Free Shipping,Amazon
1557,403-2828827-4204385,05-17-22,Shipped,Merchant,Amazon.in,Standard,JNE3394-KR-XS,Saree,XS,B09W3UXLHF,Unshipped,1,INR,1058.5,KALYAN,MAHARASHTRA,495302,FALSE,Easy Ship
1558,403-3721821-5456039,05-17-22,Shipped,Merchant,Amazon.in,Standard,NWM01-S,Saree,S,B09W3UXLHF,Shipped,1,INR,1279.5,CHENNAI,TAMIL NADU,574201,IN Core Free Shipping,Easy Ship
1559,403-4055771-1607910,05-07-22,Shipped,Amazon,Amazon.in,Expedited,NWM01-L,Set,L,B08LWWYMDX,Shipped,1,INR,579.48,COIMBATORE,TAMIL NADU,428127,FALSE,Amazon
1560,403-1649701-4590133,05-15-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,JNE3394-KR-XS,Top,XS,B08LWWYMDX,Shipped,1,INR,744.29,NELLORE,ANDHRA PRADESH,454699,FALSE,Amazon
1561,403-5603134-1163324,04-06-22,Cancelled,Merchant,Amazon.in,Expedited,JNE3394-KR-L,Western Dress,L,B09G3B6MV2,Cancelled,0,INR,0.0,CHIRALA,ANDHRA PRADESH,526878,FALSE,Easy Ship
1562,403-9249971-7657563,05-22-22,Cancelled,Merchant,Amazon.in,Expedited,JNE3797-KR-XS,Bottom,XS,B09W3UXLHF,Cancelled,0,INR,0.0,Noida,UTTAR PRADESH,434337,FALSE,Easy Ship
1563,403-6611939-2972172,05-18-22,Cancelled,Merchant,Amazon.in,Expedited,JNE3797-KR-L,Bottom,L,B08LWWYMDX,Cancelled,0,INR,0.0,KANPUR,UTTAR PRADESH,522972,IN Core Free Shipping,Easy Ship
1564,403-7513318-3100944,04-01-22,Cancelled,Merchant,Amazon.in,Standard,J0003-SET-M,Set,M,B098VXG22J,Cancelled,0,INR,0.0,VISAKHAPATNAM,ANDHRA PRADESH,414741,FALSE,Easy Ship
1565,403-2767563-4849321,04-19-22,Shipped,Amazon,Amazon.in,Standard,NWM01-XXL,kurta,XXL,B08LWWYMDX,Shipped,2,INR,579.48,LUCKNOW,UTTAR PRADESH,537429,FALSE,Amazon
1566,403-2222127-4844995,05-25-22,Cancelled,Merchant,Amazon.in,Standard,NWM01-XXL,Blouse,XXL,B09W3UXLHF,Cancelled,0,INR,0.0,NAGPUR,MAHARASHTRA,652931,IN Core Free Shipping,Easy Ship
1567,403-2312003-8835156,05-25-22,Shipped,Amazon,Amazon.in,Expedited,NWM01-XL,Bottom,XL,B08LWWYMDX,Shipped,1,INR,744.29,AGRA,UTTAR PRADESH,556220,IN Core Free Shipping,Amazon
1568,403-2592628-2307103,05-20-22,Cancelled,Amazon,Amazon.in,Standard,JNE3733-KR-XL,Set,XL,B082W9XY8F,Cancelled,0,INR,0.0,CHIRALA,ANDHRA PRADESH,456362,FALSE,Amazon
1569,403-7532648-5562111,04-14-22,Shipped,Merchant,Amazon.in,Standard,JNE3394-KR-XL,Ethnic Dress,XL,B09G3B6MV2,Unshipped,1,INR,453.67,Noida,UTTAR PRADESH,405476,IN Core Free Shipping,Easy Ship
1570,403-8148349-6677737,05-03-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3733-KR-L,Bottom,L,B098VXG22J,Unshipped,3,INR,579.48,SILIGURI,WEST BENGAL,619412,IN Core Free Shipping,Easy Ship
1571,403-3327843-3913029,05-05-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405-KR-XS,Set,XS,B098VXG22J,Shipped,3,INR,453.67,NAGPUR,MAHARASHTRA,657520,FALSE,Amazon
1572,403-4906417-7240489,05-25-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,JNE3394-KR-S,Blouse,S,B098VXG22J,Unshipped,2,INR,453.67,GUNTUR,ANDHRA PRADESH,463925,IN Core Free Shipping,Easy Ship
1573,403-9393157-1606859,04-20-22,Cancelled,Merchant,Amazon.in,Expedited,JNE3733-KR-M,Top,M,B09G3B6MV2,Cancelled,0,INR,0.0,VIJAYAWADA,ANDHRA PRADESH,413851,FALSE,Easy Ship
1574,403-8774822-1918400,05-18-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797-KR-L,Saree,L,B09W3UXLHF,Cancelled,0,INR,0.0,NELLORE,ANDHRA PRADESH,646560,FALSE,Amazon
1575,403-4036250-5731285,04-04-22,Cancelled,Amazon,Amazon.in,Standard,JNE3394-KR-XS,Top,XS,B098VXG22J,Cancelled,0,INR,0.0,PURULIA,WEST BENGAL,614608,FALSE,Amazon
1576,403-1317210-5361836,04-01-22,Cancelled,Amazon,Amazon.in,Standard,JNE3733-KR-S,Blouse,S,B082W9XY8F,Cancelled,0,INR,0.0,MUMBAI,MAHARASHTRA,527420,IN Core Free Shipping,Amazon
1577,403-1120185-5019285,04-09-22,Shipped,Amazon,Amazon.in,Standard,JNE3797-KR-XL,Bottom,XL,B082W9XY8F,Shipped,2,INR,453.67,VIJAYAWADA,ANDHRA PRADESH,566328,FALSE,Amazon
1578,403-2223609-3350371,04-28-22,Shipped,Amazon,Amazon.in,Expedited,JNE3394-KR-XXL,Set,XXL,B09G3B6MV2,Shipped,1,INR,314.87,MYSURU,KARNATAKA,545690,FALSE,Amazon
1579,403-8489209-7460456,04-25-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,JNE3733-KR-M,Western Dress,M,B098VXG22J,Unshipped,2,INR,744.29,LUCKNOW,UTTAR PRADESH,579780,IN Core Free Shipping,Easy Ship
1580,403-8178999-2258764,05-23-22,Cancelled,Amazon,Amazon.in,Standard,JNE3405-KR-S,kurta,S,B09W3UXLHF,Cancelled,0,INR,0.0,KANPUR,UTTAR PRADESH,499548,IN Core Free Shipping,Amazon
1581,403-3581654-3103457,05-17-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3394-KR-M,Set,M,B09W3UXLHF,Cancelled,0,INR,0.0,HUBLI,KARNATAKA,571072,IN Core Free Shipping,Amazon
1582,403-2098172-8848568,04-01-22,Shipped,Amazon,Amazon.in,Standard,JNE3405-KR-M,Western Dress,M,B09G3B6MV2,Shipped,1,INR,1279.5,SILIGURI,WEST BENGAL,618441,FALSE,Amazon
1583,403-9110834-6894452,04-02-22,Cancelled,Merchant,Amazon.in,Expedited,NWM01-XL,Blouse,XL,B08LWWYMDX,Cancelled,0,INR,0.0,NELLORE,ANDHRA PRADESH,620405,FALSE,Easy Ship
1584,403-3382913-2912118,04-13-22,Shipped,Amazon,Amazon.in,Standard,JNE3394-KR-XL,kurta,XL,B09G3B6MV2,Shipped,2,INR,744.29,MALDA,WEST BENGAL,656393,IN Core Free Shipping,Amazon
1585,403-6444266-9558439,05-07-22,Cancelled,Amazon,Amazon.in,Standard,JNE3797-KR-S,Saree,S,B08LWWYMDX,Cancelled,0,INR,0.0,KALYAN,MAHARASHTRA,530142,FALSE,Amazon
1586,403-1226661-6352987,05-22-22,Shipped,Merchant,Amazon.in,Expedited,JNE3405-KR-L,Set,L,B09G3B6MV2,Unshipped,2,INR,314.87,KANPUR,UTTAR PRADESH,428351,IN Core Free Shipping,Easy Ship
1587,403-2698208-7486206,05-11-22,Shipped,Merchant,Amazon.in,Expedited,J0003-SET-XXL,Saree,XXL,B08LWWYMDX,Unshipped,3,INR,744.29,PURULIA,WEST BENGAL,672817,IN Core Free Shipping,Easy Ship
1588,403-6419730-8063469,04-28-22,Shipped,Merchant,Amazon.in,Standard,J0003-SET-L,Blouse,L,B08LWWYMDX,Unshipped,2,INR,314.87,MUMBAI,MAHARASHTRA,500099,FALSE,Easy Ship
1589,403-9077730-9196184,05-19-22,Shipped,Amazon,Amazon.in,Standard,JNE3405-KR-XL,Set,XL,B09W3UXLHF,Shipped,3,INR,744.29,NELLORE,ANDHRA PRADESH,692279,FALSE,Amazon
1590,403-6147606-6030946,04-22-22,Shipped,Amazon,Amazon.in,Standard,JNE3797-KR-S,Set,S,B09G3B6MV2,Unshipped,3,INR,579.48,BENGALURU,KARNATAKA,639027,IN Core Free Shipping,Amazon
1591,403-7390256-5757254,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797-KR-XXL,Top,XXL,B098VXG22J,Cancelled,0,INR,0.0,SILIGURI,WEST BENGAL,681900,FALSE,Amazon
1592,403-3050587-6037739,05-16-22,Shipped,Merchant,Amazon.in,Expedited,JNE3394-KR-M,Set,M,B08LWWYMDX,Shipped,2,INR,1058.5,LUCKNOW,UTTAR PRADESH,492108,FALSE,Easy Ship
1593,403-9386692-5479406,05-03-22,Shipped,Amazon,Amazon.in,Standard,JNE3405-KR-M,kurta,M,B09G3B6MV2,Unshipped,3,INR,1058.5,NELLORE,ANDHRA PRADESH,407591,IN Core Free Shipping,Amazon
1594,403-2088432-5983938,04-26-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,JNE3733-KR-XL,kurta,XL,B08LWWYMDX,Unshipped,1,INR,314.87,GHAZIABAD,UTTAR PRADESH,658020,IN Core Free Shipping,Amazon
1595,403-6563181-3828311,04-12-22,Shipped,Amazon,Amazon.in,Standard,JNE3405-KR-XXL,kurta,XXL,B08LWWYMDX,Shipped,1,INR,744.29,NELLORE,ANDHRA PRADESH,503020,IN Core Free Shipping,Amazon
1596,403-5557747-2964408,04-24-22,Cancelled,Merchant,Amazon.in,Standard,JNE3405-KR-XS,Ethnic Dress,XS,B09G3B6MV2,Cancelled,0,INR,0.0,MANGALURU,KARNATAKA,586947,IN Core Free Shipping,Easy Ship
1597,403-3053967-8008669,05-14-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,NWM01-S,Western Dress,S,B08LWWYMDX,Unshipped,1,INR,579.48,PURULIA,WEST BENGAL,616457,IN Core Free Shipping,Amazon
1598,403-5496779-2529331,04-08-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,JNE3797-KR-XL,Ethnic Dress,XL,B082W9XY8F,Unshipped,2,INR,1279.5,SILIGURI,WEST BENGAL,476444,IN Core Free Shipping,Easy Ship
1599,403-6546787-5889716,05-20-22,Shipped,Amazon,Amazon.in,Expedited,NWM01-3XL,Top,3XL,B082W9XY8F,Unshipped,2,INR,1279.5,CHENNAI,TAMIL NADU,451921,FALSE,Amazon
1600,403-1410340-6993844,05-30-22,Shipped,Merchant,Amazon.in,Expedited,JNE3733-KR-XS,Set,XS,B098VXG22J,Unshipped,1,INR,579.48,HUBLI,KARNATAKA,667634,FALSE,Easy Ship
1601,403-7041499-9466243,05-28-22,Cancelled,Merchant,Amazon.in,Standard,J0003-SET-M,Western Dress,M,B098VXG22J,Cancelled,0,INR,0.0,KOLKATA,WEST BENGAL,580532,FALSE,Easy Ship
1602,403-8960957-1399440,05-29-22,Cancelled,Amazon,Amazon.in,Standard,JNE3797-KR-M,Western Dress,M,B08LWWYMDX,Cancelled,0,INR,0.0,MALDA,WEST BENGAL,531263,FALSE,Amazon
1603,403-3458548-5222132,04-25-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,JNE3797-KR-XXL,Ethnic Dress,XXL,B098VXG22J,Unshipped,2,INR,453.67,CHIRALA,ANDHRA PRADESH,501581,IN Core Free Shipping,Easy Ship
1604,403-9810805-9695001,05-01-22,Shipped,Amazon,Amazon.in,Expedited,JNE3797-KR-3XL,Bottom,3XL,B09W3UXLHF,Unshipped,1,INR,1058.5,GHAZIABAD,UTTAR PRADESH,405497,IN Core Free Shipping,Amazon
1605,403-2813772-6763572,04-25-22,Cancelled,Amazon,Amazon.in,Standard,JNE3394-KR-M,kurta,M,B08LWWYMDX,Cancelled,0,INR,0.0,GUNTUR,ANDHRA PRADESH,477881,IN Core Free Shipping,Amazon
1606,403-6865677-8084770,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,NWM01-L,Blouse,L,B098VXG22J,Cancelled,0,INR,0.0,CHENNAI,TAMIL NADU,458718,IN Core Free Shipping,Amazon
1607,403-2049084-6291776,04-30-22,Cancelled,Merchant,Amazon.in,Standard,JNE3733-KR-M,Ethnic Dress,M,B09G3B6MV2,Cancelled,0,INR,0.0,AGRA,UTTAR PRADESH,461104,FALSE,Easy Ship
1608,403-4315336-3931942,05-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003-SET-M,Set,M,B082W9XY8F,Shipped,3,INR,1279.5,HUBLI,KARNATAKA,411478,FALSE,Easy Ship
1609,403-7705449-5436374,05-23-22,Shipped,Amazon,Amazon.in,Standard,JNE3797-KR-XL,Bottom,XL,B09G3B6MV2,Shipped,2,INR,579.48,CHIRALA,ANDHRA PRADESH,407129,FALSE,Amazon
1610,403-4601571-3842612,05-17-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,JNE3405-KR-M,Saree,M,B082W9XY8F,Unshipped,2,INR,453.67,MALDA,WEST BENGAL,690671,IN Core Free Shipping,Amazon
1611,403-2034122-9226663,04-05-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,JNE3394-KR-XXL,kurta,XXL,B098VXG22J,Unshipped,3,INR,314.87,MYSURU,KARNATAKA,634232,FALSE,Easy Ship
1612,403-5374859-7371881,04-27-22,Cancelled,Merchant,Amazon.in,Standard,J0003-SET-XXL,Saree,XXL,B09G3B6MV2,Cancelled,0,INR,0.0,MANGALURU,KARNATAKA,488871,FALSE,Easy Ship
1613,403-4380682-5088532,05-07-22,Cancelled,Merchant,Amazon.in,Standard,JNE3797-KR-M,Set,M,B08LWWYMDX,Cancelled,0,INR,0.0,MYSURU,KARNATAKA,555910,IN Core Free Shipping,Easy Ship
1614,403-9939008-4787031,05-26-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,JNE3733-KR-M,Western Dress,M,B08LWWYMDX,Shipped,2,INR,1279.5,KANPUR,UTTAR PRADESH,644163,FALSE,Amazon
1615,403-9498346-1583559,05-03-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3394-KR-XS,Top,XS,B082W9XY8F,Cancelled,0,INR,0.0,KOLKATA,WEST BENGAL,646324,IN Core Free Shipping,Amazon
1616,403-6430873-3475207,04-08-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,JNE3394-KR-M,Set,M,B08LWWYMDX,Unshipped,1,INR,453.67,BENGALURU,KARNATAKA,630124,FALSE,Amazon
1617,403-6757152-2727472,05-28-22,Cancelled,Amazon,Amazon.in,Standard,NWM01-3XL,Set,3XL,B082W9XY8F,Cancelled,0,INR,0.0,KALYAN,MAHARASHTRA,644994,IN Core Free Shipping,Amazon
1618,403-7965074-4408723,05-14-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,JNE3405-KR-3XL,Western Dress,3XL,B082W9XY8F,Shipped,3,INR,579.48,SALEM,TAMIL NADU,693397,IN Core Free Shipping,Amazon
1619,403-7642683-5658516,05-18-22,Shipped,Amazon,Amazon.in,Expedited,J0003-SET-3XL,Ethnic Dress,3XL,B098VXG22J,Shipped,3,INR,1058.5,PURULIA,WEST BENGAL,439492,IN Core Free Shipping,Amazon
1620,403-6815876-8367618,05-15-22,Cancelled,Merchant,Amazon.in,Standard,JNE3733-KR-S,Blouse,S,B08LWWYMDX,Cancelled,0,INR,0.0,SALEM,TAMIL NADU,551173,IN Core Free Shipping,Easy Ship
1621,403-5836072-5571022,04-15-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797-KR-3XL,Blouse,3XL,B082W9XY8F,Cancelled,0,INR,0.0,KANPUR,UTTAR PRADESH,445720,FALSE,Amazon
1622,403-4174292-3162553,04-18-22,Shipped,Merchant,Amazon.in,Standard,JNE3797-KR-XXL,Bottom,XXL,B082W9XY8F,Unshipped,1,INR,579.48,SALEM,TAMIL NADU,446914,IN Core Free Shipping,Easy Ship
1623,403-2912409-3717819,04-27-22,Cancelled,Merchant,Amazon.in,Expedited,NWM01-M,Bottom,M,B08LWWYMDX,Cancelled,0,INR,0.0,PURULIA,WEST BENGAL,694625,FALSE,Easy Ship
1624,403-9310342-1116259,05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,JNE3405-KR-3XL,Top,3XL,B09G3B6MV2,Unshipped,3,INR,1279.5,VISAKHAPATNAM,ANDHRA PRADESH,578714,FALSE,Easy Ship
1625,403-4042304-6046573,05-06-22,Cancelled,Merchant,Amazon.in,Expedited,J0003-SET-3XL,Set,3XL,B09W3UXLHF,Cancelled,0,INR,0.0,VISAKHAPATNAM,ANDHRA PRADESH,665154,FALSE,Easy Ship
1626,403-7608703-3905413,04-03-22,Shipped,Merchant,Amazon.in,Standard,NWM01-L,Western Dress,L,B09W3UXLHF,Shipped,1,INR,1279.5,MANGALURU,KARNATAKA,631199,FALSE,Easy Ship
1627,403-1296454-5310646,04-05-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,JNE3797-KR-L,Set,L,B098VXG22J,Shipped,2,INR,744.29,CHIRALA,ANDHRA PRADESH,688042,FALSE,Easy Ship
1628,403-2826207-5695108,05-11-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003-SET-L,Western Dress,L,B09G3B6MV2,Shipped,2,INR,1279.5,GUNTUR,ANDHRA PRADESH,416001,FALSE,Easy Ship
1629,403-9558493-6888417,05-26-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3405-KR-S,Ethnic Dress,S,B09W3UXLHF,Cancelled,0,INR,0.0,CHIRALA,ANDHRA PRADESH,691659,FALSE,Amazon
1630,403-9258822-3306780,05-14-22,Shipped,Amazon,Amazon.in,Expedited,J0003-SET-XL,Western Dress,XL,B09G3B6MV2,Unshipped,3,INR,453.67,NELLORE,ANDHRA PRADESH,557145,FALSE,Amazon
1631,403-3252714-3329981,04-30-22,Cancelled,Amazon,Amazon.in,Standard,JNE3405-KR-XXL,Top,XXL,B09W3UXLHF,Cancelled,0,INR,0.0,MALDA,WEST BENGAL,458781,IN Core Free Shipping,Amazon
1632,403-1901603-2124695,05-20-22,Cancelled,Amazon,Amazon.in,Standard,JNE3797-KR-3XL,kurta,3XL,B098VXG22J,Cancelled,0,INR,0.0,GHAZIABAD,UTTAR PRADESH,642482,FALSE,Amazon
1633,403-8561938-1565436,05-23-22,Cancelled,Merchant,Amazon.in,Expedited,JNE3797-KR-S,Top,S,B08LWWYMDX,Cancelled,0,INR,0.0,SALEM,TAMIL NADU,488702,IN Core Free Shipping,Easy Ship
1634,403-3774835-1877488,05-01-22,Cancelled,Amazon,Amazon.in,Expedited,J0003-SET-XL,Western Dress,XL,B09W3UXLHF,Cancelled,0,INR,0.0,CHIRALA,ANDHRA PRADESH,416666,IN Core Free Shipping,Amazon
1635,403-1434403-3740591,05-19-22,Cancelled,Amazon,Amazon.in,Standard,JNE3733-KR-L,Saree,L,B082W9XY8F,Cancelled,0,INR,0.0,CHIRALA,ANDHRA PRADESH,409565,IN Core Free Shipping,Amazon
1636,403-6023476-6592762,05-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,JNE3733-KR-XS,Ethnic Dress,XS,B08LWWYMDX,Unshipped,3,INR,744.29,SALEM,TAMIL NADU,447456,IN Core Free Shipping,Easy Ship
1637,403-7938620-3384168,04-26-22,Cancelled,Amazon,Amazon.in,Expedited,NWM01-M,Bottom,M,B098VXG22J,Cancelled,0,INR,0.0,HUBLI,KARNATAKA,485572,IN Core Free Shipping,Amazon
1638,403-8302896-3094004,04-10-22,Cancelled,Merchant,Amazon.in,Expedited,J0003-SET-XL,Set,XL,B08LWWYMDX,Cancelled,0,INR,0.0,COIMBATORE,TAMIL NADU,564736,IN Core Free Shipping,Easy Ship
1639,403-7584284-4365063,05-12-22,Shipped,Merchant,Amazon.in,Expedited,JNE3797-KR-L,Ethnic Dress,L,B09W3UXLHF,Shipped,2,INR,453.67,PUNE,MAHARASHTRA,410693,FALSE,Easy Ship
1640,403-4370601-7200054,04-01-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,JNE3394-KR-L,Blouse,L,B098VXG22J,Shipped,3,INR,1279.5,KOLKATA,WEST BENGAL,662619,IN Core Free Shipping,Amazon
1641,403-8704310-5003253,05-14-22,Shipped,Merchant,Amazon.in,Expedited,JNE3797-KR-XS,Set,XS,B08LWWYMDX,Unshipped,2,INR,453.67,COIMBATORE,TAMIL NADU,662158,FALSE,Easy Ship
1642,403-4551426-4001315,05-05-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,J0003-SET-L,Blouse,L,B08LWWYMDX,Unshipped,1,INR,314.87,HUBLI,KARNATAKA,496062,IN Core Free Shipping,Easy Ship
1643,403-2889553-4958459,05-11-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,JNE3405-KR-L,Set,L,B09G3B6MV2,Unshipped,1,INR,579.48,Noida,UTTAR PRADESH,619740,FALSE,Amazon
1644,403-5504137-3886835,04-05-22,Cancelled,Amazon,Amazon.in,Standard,JNE3797-KR-XL,Blouse,XL,B082W9XY8F,Cancelled,0,INR,0.0,SILIGURI,WEST BENGAL,690329,FALSE,Amazon
1645,403-4404420-8595848,04-16-22,Shipped,Amazon,Amazon.in,Expedited,J0003-SET-XXL,Bottom,XXL,B098VXG22J,Unshipped,2,INR,744.29,NAGPUR,MAHARASHTRA,475231,FALSE,Amazon
1646,403-1999280-7140370,04-20-22,Cancelled,Merchant,Amazon.in,Standard,JNE3394-KR-XL,Ethnic Dress,XL,B098VXG22J,Cancelled,0,INR,0.0,HUBLI,KARNATAKA,437060,FALSE,Easy Ship
1647,403-2261822-2979387,04-14-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,J0003-SET-XS,Western Dress,XS,B08LWWYMDX,Unshipped,3,INR,314.87,THANE,MAHARASHTRA,517946,FALSE,Amazon
1648,403-9339396-1414490,04-14-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405-KR-XL,Saree,XL,B08LWWYMDX,Shipped,2,INR,744.29,AGRA,UTTAR PRADESH,583463,IN Core Free Shipping,Amazon
1649,403-1671902-7083885,04-17-22,Shipped,Amazon,Amazon.in,Standard,JNE3733-KR-L,Ethnic Dress,L,B098VXG22J,Shipped,3,INR,744.29,LUCKNOW,UTTAR PRADESH,675893,IN Core Free Shipping,Amazon
1650,403-5900320-8073155,05-03-22,Cancelled,Merchant,Amazon.in,Standard,NWM01-XS,Western Dress,XS,B08LWWYMDX,Cancelled,0,INR,0.0,CHENNAI,TAMIL NADU,620082,IN Core Free Shipping,Easy Ship
1651,403-5581534-2885968,05-20-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,J0003-SET-XS,Saree,XS,B09G3B6MV2,Unshipped,1,INR,453.67,CHIRALA,ANDHRA PRADESH,613742,IN Core Free Shipping,Easy Ship
1652,403-1130985-5112757,05-29-22,Shipped,Amazon,Amazon.in,Standard,JNE3394-KR-3XL,Set,3XL,B098VXG22J,Unshipped,2,INR,1279.5,THANE,MAHARASHTRA,459482,FALSE,Amazon
1653,403-8550409-2083329,05-24-22,Cancelled,Merchant,Amazon.in,Standard,JNE3405-KR-XXL,Ethnic Dress,XXL,B08LWWYMDX,Cancelled,0,INR,0.0,KALYAN,MAHARASHTRA,412736,IN Core Free Shipping,Easy Ship
1654,403-4046851-4365935,05-10-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Expedited,JNE3394-KR-XXL,Top,XXL,B08LWWYMDX,Shipped,3,INR,579.48,PUNE,MAHARASHTRA,473996,IN Core Free Shipping,Easy Ship
1655,403-1968250-6790169,04-12-22,Cancelled,Merchant,Amazon.in,Expedited,J0003-SET-XS,Ethnic Dress,XS,B09W3UXLHF,Cancelled,0,INR,0.0,VIJAYAWADA,ANDHRA PRADESH,458127,FALSE,Easy Ship
1656,403-9089277-8909681,05-17-22,Cancelled,Amazon,Amazon.in,Standard,JNE3405-KR-L,Blouse,L,B098VXG22J,Cancelled,0,INR,0.0,BENGALURU,KARNATAKA,492143,FALSE,Amazon
1657,403-5317861-1824335,04-08-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Expedited,J0003-SET-XXL,Western Dress,XXL,B09W3UXLHF,Shipped,2,INR,314.87,CHIRALA,ANDHRA PRADESH,450915,FALSE,Amazon
1658,403-2372668-3717708,05-10-22,Cancelled,Merchant,Amazon.in,Expedited,JNE3733-KR-XXL,Blouse,XXL,B09G3B6MV2,Cancelled,0,INR,0.0,COIMBATORE,TAMIL NADU,589381,FALSE,Easy Ship
1659,403-2585390-8935155,04-04-22,Shipped,Amazon,Amazon.in,Standard,JNE3394-KR-S,kurta,S,B09W3UXLHF,Unshipped,2,INR,1279.5,NAGPUR,MAHARASHTRA,489266,FALSE,Amazon
1660,403-8674952-7398929,05-14-22,Shipped - Delivered to Buyer,Amazon,Amazon.in,Standard,JNE3733-KR-S,Set,S,B082W9XY8F,Unshipped,1,INR,1279.5,MANGALURU,KARNATAKA,664329,FALSE,Amazon
1661,403-9867520-3185894,05-02-22,Cancelled,Merchant,Amazon.in,Expedited,J0003-SET-L,Bottom,L,B08LWWYMDX,Cancelled,0,INR,0.0,KALYAN,MAHARASHTRA,474735,FALSE,Easy Ship
1662,403-2903499-2993608,05-25-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003-SET-L,Western Dress,L,B08LWWYMDX,Unshipped,3,INR,1279.5,VIJAYAWADA,ANDHRA PRADESH,445930,FALSE,Easy Ship
1663,403-8672871-8940649,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3394-KR-S,kurta,S,B098VXG22J,Shipped,1,INR,579.48,MYSURU,KARNATAKA,649887,FALSE,Amazon
